bad,mean,good
194.89,562.01,660.58
296.06,695.79,846.5
349.54,480.37,934.4
255.02,646.29,968.68
480.31,830.81,937.2
434.24,717.06,841.53
357.03,461.26,663.11
168.69,365.78,418.44
115.79,148.29,164.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
51.36,121.98,171.18
152.61,345.29,391.31
286.35,565.23,661.0
178.62,692.86,853.73
438.16,565.4,910.2
525.14,946.71,997.09
541.6,882.4,949.52
405.38,792.68,838.21
401.61,630.18,644.61
251.61,382.65,418.69
118.55,126.37,157.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
68.58,105.56,175.69
91.01,369.13,407.57
170.73,315.12,654.74
327.37,602.69,842.28
476.1,729.15,936.56
290.09,801.09,1009.87
362.6,613.61,947.01
374.19,704.43,818.85
240.59,484.8,652.35
189.45,400.63,410.68
111.9,151.34,160.45
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
41.01,82.37,172.25
60.47,378.56,432.36
113.12,606.16,634.04
403.38,436.89,841.73
404.91,846.44,932.47
475.35,654.63,952.57
504.36,876.8,960.77
439.87,783.82,827.93
425.18,586.26,647.86
280.83,312.93,417.01
110.38,142.64,160.06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25.15,145.96,180.62
99.75,357.83,429.03
269.9,569.33,638.82
228.75,412.89,808.8
370.82,738.56,910.49
462.26,672.69,969.43
361.64,788.49,923.11
492.91,731.41,846.06
400.83,491.4,638.49
191.05,332.36,419.69
106.34,152.83,158.22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.87,128.24,180.2
78.7,376.21,428.48
294.32,472.17,657.04
134.63,621.59,810.62
231.11,658.57,935.86
149.73,703.63,1018.81
439.3,740.27,937.78
535.28,607.74,825.62
432.65,441.98,644.05
275.04,374.95,413.74
111.52,144.0,157.71
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69.68,135.9,180.09
101.24,167.65,429.66
34.98,524.48,664.16
282.54,606.76,804.16
376.79,889.18,960.79
529.53,707.16,959.06
449.64,882.91,962.05
457.74,590.27,850.24
413.54,519.31,654.06
115.68,385.88,412.25
106.2,156.18,160.3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
65.49,151.29,173.54
50.95,346.85,431.97
72.87,502.77,625.57
350.56,754.99,835.0
207.39,692.58,918.36
520.74,695.9,1017.16
338.22,729.97,956.11
517.56,604.1,820.41
354.39,524.77,638.45
273.75,352.16,417.34
116.11,144.58,157.54
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34.73,113.19,243.48
87.98,346.86,440.13
282.6,522.4,690.81
325.43,827.41,884.25
331.97,511.15,959.67
287.29,812.9,995.03
187.3,785.09,981.41
507.2,825.63,848.43
407.63,637.76,679.49
210.27,292.33,437.9
116.8,167.76,176.15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32.39,205.33,252.54
147.15,367.36,478.16
37.19,637.55,687.14
222.79,834.95,883.39
214.24,780.64,948.35
219.44,741.85,990.51
223.75,626.07,972.75
272.91,811.42,871.77
251.32,624.93,666.0
107.99,324.99,438.45
120.48,163.92,174.96
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
37.72,206.89,236.08
75.04,419.63,475.07
161.68,405.35,665.56
258.19,833.65,906.1
153.04,854.23,966.4
403.25,649.08,1062.1
270.06,725.14,991.54
237.0,744.38,862.12
330.81,639.66,661.81
121.86,398.57,425.94
100.0,140.35,179.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
49.0,202.59,215.02
61.94,234.26,470.52
154.26,372.79,687.9
319.27,718.44,838.65
429.84,610.22,975.21
350.23,773.99,1034.42
387.27,689.15,949.7
541.38,562.46,858.07
406.18,518.28,675.08
249.8,283.35,433.55
110.93,154.43,175.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69.86,170.26,220.15
58.38,331.26,471.51
271.42,449.91,704.97
273.0,731.77,870.68
341.0,819.46,996.21
515.55,971.65,996.28
523.4,749.49,990.31
340.7,769.76,854.75
320.45,646.26,682.01
188.47,382.83,430.69
59.57,146.67,175.53
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
43.31,133.08,236.87
171.2,405.17,443.36
257.24,595.79,712.11
329.52,504.87,906.05
423.08,802.32,1007.01
276.11,845.37,990.53
385.4,917.26,974.54
482.37,555.61,842.53
387.88,518.79,679.23
132.13,398.68,422.03
124.28,126.86,172.42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
39.97,153.61,214.91
55.26,293.21,451.09
218.16,514.29,704.38
322.55,575.23,874.45
385.77,757.57,942.6
315.55,697.58,1025.27
410.37,943.23,981.26
438.55,617.98,852.93
265.32,491.01,663.07
258.73,338.3,433.64
114.25,158.58,178.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.73,125.29,226.01
14.75,248.41,504.59
20.87,323.51,719.33
