T,LOAD,C_BUY_PC,C_SELL_PC,C_BUY_SA,C_SELL_SA,AV_DIESEL
5483,78.255,0.158789,0.103213,1.40E-01,9.10E-02,1
5484,78.739,0.158789,0.103213,1.40E-01,9.10E-02,1
5485,76.422,0.158789,0.103213,1.40E-01,9.10E-02,1
5486,79.442,0.158789,0.103213,1.40E-01,9.10E-02,1
5487,84.658,0.158789,0.103213,1.40E-01,9.10E-02,1
5488,92.81,0.158789,0.103213,1.40E-01,9.10E-02,1
5489,86.82,0.158789,0.103213,1.40E-01,9.10E-02,1
5490,78.678,0.158789,0.103213,1.40E-01,9.10E-02,1
5491,81.194,0.158789,0.103213,1.40E-01,9.10E-02,1
5492,78.328,0.158789,0.103213,1.40E-01,9.10E-02,1
5493,74.902,0.158789,0.103213,1.40E-01,9.10E-02,1
5494,73.07,0.158789,0.103213,1.40E-01,9.10E-02,1
5495,74.395,0.158789,0.103213,1.40E-01,9.10E-02,1
5496,73.931,0.158789,0.103213,1.40E-01,9.10E-02,1
5497,66.427,0.158789,0.103213,1.40E-01,9.10E-02,1
5498,63.114,0.158789,0.103213,1.40E-01,9.10E-02,1
5499,62.458,0.158789,0.103213,1.40E-01,9.10E-02,1
5500,57.578,0.158789,0.103213,1.40E-01,9.10E-02,1
5501,58.738,0.158789,0.103213,1.40E-01,9.10E-02,1
5502,58.141,0.158789,0.103213,1.40E-01,9.10E-02,1
5503,56.56,0.158789,0.103213,1.40E-01,9.10E-02,1
5504,60.427,0.158789,0.103213,1.40E-01,9.10E-02,1
5505,65.762,0.158789,0.103213,1.40E-01,9.10E-02,1
5506,73.005,0.158789,0.103213,1.40E-01,9.10E-02,1
5507,80.371,0.158789,0.103213,1.40E-01,9.10E-02,1
5508,80.04,0.158789,0.103213,1.40E-01,9.10E-02,1
5509,79.995,0.158789,0.103213,1.40E-01,9.10E-02,1
5510,79.243,0.158789,0.103213,1.40E-01,9.10E-02,1
5511,80.548,0.158789,0.103213,1.40E-01,9.10E-02,1
5512,84.481,0.158789,0.103213,1.40E-01,9.10E-02,1
5513,83.703,0.158789,0.103213,1.40E-01,9.10E-02,1
5514,83.306,0.158789,0.103213,1.40E-01,9.10E-02,1
5515,82.25,0.158789,0.103213,1.40E-01,9.10E-02,1
5516,77.969,0.158789,0.103213,1.40E-01,9.10E-02,1
5517,75.956,0.158789,0.103213,1.40E-01,9.10E-02,1
5518,74.367,0.158789,0.103213,1.40E-01,9.10E-02,1
5519,72.375,0.158789,0.103213,1.40E-01,9.10E-02,1
5520,68.379,0.158789,0.103213,1.40E-01,9.10E-02,1
5521,65.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5522,63.084,0.158789,0.103213,1.40E-01,9.10E-02,1
5523,60.417,0.158789,0.103213,1.40E-01,9.10E-02,1
5524,59.736,0.158789,0.103213,1.40E-01,9.10E-02,1
5525,59.293,0.158789,0.103213,1.40E-01,9.10E-02,1
5526,62.148,0.158789,0.103213,1.40E-01,9.10E-02,1
5527,76.678,0.158789,0.103213,1.40E-01,9.10E-02,1
5528,99.389,0.158789,0.103213,1.40E-01,9.10E-02,1
5529,127.985,0.158789,0.103213,1.40E-01,9.10E-02,1
5530,139.992,0.158789,0.103213,1.40E-01,9.10E-02,1
5531,144.38,0.158789,0.103213,1.40E-01,9.10E-02,1
5532,122.355,0.158789,0.103213,1.40E-01,9.10E-02,1
5533,101.12,0.158789,0.103213,1.40E-01,9.10E-02,1
5534,107.094,0.158789,0.103213,1.40E-01,9.10E-02,1
5535,151.265,0.158789,0.103213,1.40E-01,9.10E-02,1
5536,151.136,0.158789,0.103213,1.40E-01,9.10E-02,1
5537,142.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5538,125.56,0.158789,0.103213,1.40E-01,9.10E-02,1
5539,85.562,0.158789,0.103213,1.40E-01,9.10E-02,1
5540,81.766,0.158789,0.103213,1.40E-01,9.10E-02,1
5541,78.65,0.158789,0.103213,1.40E-01,9.10E-02,1
5542,79.188,0.158789,0.103213,1.40E-01,9.10E-02,1
5543,77.867,0.158789,0.103213,1.40E-01,9.10E-02,1
5544,74.726,0.158789,0.103213,1.40E-01,9.10E-02,1
5545,70.784,0.158789,0.103213,1.40E-01,9.10E-02,1
5546,65.275,0.158789,0.103213,1.40E-01,9.10E-02,1
5547,61.999,0.158789,0.103213,1.40E-01,9.10E-02,1
5548,60.831,0.158789,0.103213,1.40E-01,9.10E-02,1
5549,58.873,0.158789,0.103213,1.40E-01,9.10E-02,1
5550,60.983,0.158789,0.103213,1.40E-01,9.10E-02,1
5551,77.471,0.158789,0.103213,1.40E-01,9.10E-02,1
5552,99.971,0.158789,0.103213,1.40E-01,9.10E-02,1
5553,126.465,0.158789,0.103213,1.40E-01,9.10E-02,1
5554,130.83,0.158789,0.103213,1.40E-01,9.10E-02,1
5555,135.279,0.158789,0.103213,1.40E-01,9.10E-02,1
5556,128.579,0.158789,0.103213,1.40E-01,9.10E-02,1
5557,107.629,0.158789,0.103213,1.40E-01,9.10E-02,1
5558,127.275,0.158789,0.103213,1.40E-01,9.10E-02,1
5559,130.155,0.158789,0.103213,1.40E-01,9.10E-02,1
5560,133.895,0.158789,0.103213,1.40E-01,9.10E-02,1
5561,130.301,0.158789,0.103213,1.40E-01,9.10E-02,1
5562,116.821,0.158789,0.103213,1.40E-01,9.10E-02,1
5563,89.296,0.158789,0.103213,1.40E-01,9.10E-02,1
5564,77.453,0.158789,0.103213,1.40E-01,9.10E-02,1
5565,69.502,0.158789,0.103213,1.40E-01,9.10E-02,1
5566,66.408,0.158789,0.103213,1.40E-01,9.10E-02,1
5567,64.527,0.158789,0.103213,1.40E-01,9.10E-02,1
5568,65.143,0.158789,0.103213,1.40E-01,9.10E-02,1
5569,63.68,0.158789,0.103213,1.40E-01,9.10E-02,1
5570,61.547,0.158789,0.103213,1.40E-01,9.10E-02,1
5571,59.633,0.158789,0.103213,1.40E-01,9.10E-02,1
5572,55.573,0.158789,0.103213,1.40E-01,9.10E-02,1
5573,51.163,0.158789,0.103213,1.40E-01,9.10E-02,1
5574,51.91,0.158789,0.103213,1.40E-01,9.10E-02,1
5575,65.021,0.158789,0.103213,1.40E-01,9.10E-02,1
5576,87.578,0.158789,0.103213,1.40E-01,9.10E-02,1
5577,111.501,0.158789,0.103213,1.40E-01,9.10E-02,1
5578,124.764,0.158789,0.103213,1.40E-01,9.10E-02,1
5579,129.546,0.158789,0.103213,1.40E-01,9.10E-02,1
5580,94.019,0.158789,0.103213,1.40E-01,9.10E-02,1
5581,94.307,0.158789,0.103213,1.40E-01,9.10E-02,1
5582,105.99,0.158789,0.103213,1.40E-01,9.10E-02,1
5583,143.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5584,145.21,0.158789,0.103213,1.40E-01,9.10E-02,1
5585,134.623,0.158789,0.103213,1.40E-01,9.10E-02,1
5586,102.986,0.158789,0.103213,1.40E-01,9.10E-02,1
5587,83.013,0.158789,0.103213,1.40E-01,9.10E-02,1
5588,74.279,0.158789,0.103213,1.40E-01,9.10E-02,1
5589,73.189,0.158789,0.103213,1.40E-01,9.10E-02,1
5590,71.518,0.158789,0.103213,1.40E-01,9.10E-02,1
5591,70.293,0.158789,0.103213,1.40E-01,9.10E-02,1
5592,68.009,0.158789,0.103213,1.40E-01,9.10E-02,1
5593,65.386,0.158789,0.103213,1.40E-01,9.10E-02,1
5594,64.403,0.158789,0.103213,1.40E-01,9.10E-02,1
5595,60.605,0.158789,0.103213,1.40E-01,9.10E-02,1
5596,59.399,0.158789,0.103213,1.40E-01,9.10E-02,1
5597,57.848,0.158789,0.103213,1.40E-01,9.10E-02,1
5598,58.594,0.158789,0.103213,1.40E-01,9.10E-02,1
5599,73.326,0.158789,0.103213,1.40E-01,9.10E-02,1
5600,102.46,0.158789,0.103213,1.40E-01,9.10E-02,1
5601,125.282,0.158789,0.103213,1.40E-01,9.10E-02,1
5602,132.149,0.158789,0.103213,1.40E-01,9.10E-02,1
5603,135.805,0.158789,0.103213,1.40E-01,9.10E-02,1
5604,122.761,0.158789,0.103213,1.40E-01,9.10E-02,1
5605,96.308,0.158789,0.103213,1.40E-01,9.10E-02,1
5606,106.382,0.158789,0.103213,1.40E-01,9.10E-02,1
5607,145.272,0.158789,0.103213,1.40E-01,9.10E-02,1
5608,152.202,0.158789,0.103213,1.40E-01,9.10E-02,1
5609,138.877,0.158789,0.103213,1.40E-01,9.10E-02,1
5610,118.295,0.158789,0.103213,1.40E-01,9.10E-02,1
5611,97.904,0.158789,0.103213,1.40E-01,9.10E-02,1
5612,92.25,0.158789,0.103213,1.40E-01,9.10E-02,1
5613,86.323,0.158789,0.103213,1.40E-01,9.10E-02,1
5614,83.384,0.158789,0.103213,1.40E-01,9.10E-02,1
5615,81.739,0.158789,0.103213,1.40E-01,9.10E-02,1
5616,78.297,0.158789,0.103213,1.40E-01,9.10E-02,1
5617,74.807,0.158789,0.103213,1.40E-01,9.10E-02,1
5618,70.601,0.158789,0.103213,1.40E-01,9.10E-02,1
5619,68.527,0.158789,0.103213,1.40E-01,9.10E-02,1
5620,65.878,0.158789,0.103213,1.40E-01,9.10E-02,1
5621,65.037,0.158789,0.103213,1.40E-01,9.10E-02,1
5622,65.85,0.158789,0.103213,1.40E-01,9.10E-02,1
5623,75.381,0.158789,0.103213,1.40E-01,9.10E-02,1
5624,97.489,0.158789,0.103213,1.40E-01,9.10E-02,1
5625,115.672,0.158789,0.103213,1.40E-01,9.10E-02,1
5626,125.042,0.158789,0.103213,1.40E-01,9.10E-02,1
5627,131.846,0.158789,0.103213,1.40E-01,9.10E-02,1
5628,129.166,0.158789,0.103213,1.40E-01,9.10E-02,1
5629,101.156,0.158789,0.103213,1.40E-01,9.10E-02,1
5630,114.301,0.158789,0.103213,1.40E-01,9.10E-02,1
5631,138.897,0.158789,0.103213,1.40E-01,9.10E-02,1
5632,144.581,0.158789,0.103213,1.40E-01,9.10E-02,1
5633,135.92,0.158789,0.103213,1.40E-01,9.10E-02,1
5634,117.786,0.158789,0.103213,1.40E-01,9.10E-02,1
5635,100.512,0.158789,0.103213,1.40E-01,9.10E-02,1
5636,96.937,0.158789,0.103213,1.40E-01,9.10E-02,1
5637,94.113,0.158789,0.103213,1.40E-01,9.10E-02,1
5638,90.141,0.158789,0.103213,1.40E-01,9.10E-02,1
5639,88.107,0.158789,0.103213,1.40E-01,9.10E-02,1
5640,82.516,0.158789,0.103213,1.40E-01,9.10E-02,1
5641,78.637,0.158789,0.103213,1.40E-01,9.10E-02,1
5642,77.393,0.158789,0.103213,1.40E-01,9.10E-02,1
5643,73.051,0.158789,0.103213,1.40E-01,9.10E-02,1
5644,69.199,0.158789,0.103213,1.40E-01,9.10E-02,1
5645,68.147,0.158789,0.103213,1.40E-01,9.10E-02,1
5646,66.61,0.158789,0.103213,1.40E-01,9.10E-02,1
5647,63.129,0.158789,0.103213,1.40E-01,9.10E-02,1
5648,69.054,0.158789,0.103213,1.40E-01,9.10E-02,1
5649,83.929,0.158789,0.103213,1.40E-01,9.10E-02,1
5650,75.908,0.158789,0.103213,1.40E-01,9.10E-02,1
5651,78.255,0.158789,0.103213,1.40E-01,9.10E-02,1
5652,78.739,0.158789,0.103213,1.40E-01,9.10E-02,1
5653,76.422,0.158789,0.103213,1.40E-01,9.10E-02,1
5654,79.442,0.158789,0.103213,1.40E-01,9.10E-02,1
5655,84.658,0.158789,0.103213,1.40E-01,9.10E-02,1
5656,92.81,0.158789,0.103213,1.40E-01,9.10E-02,1
5657,86.82,0.158789,0.103213,1.40E-01,9.10E-02,1
5658,78.678,0.158789,0.103213,1.40E-01,9.10E-02,1
5659,81.194,0.158789,0.103213,1.40E-01,9.10E-02,1
5660,78.328,0.158789,0.103213,1.40E-01,9.10E-02,1
5661,74.902,0.158789,0.103213,1.40E-01,9.10E-02,1
5662,73.07,0.158789,0.103213,1.40E-01,9.10E-02,1
5663,74.395,0.158789,0.103213,1.40E-01,9.10E-02,1
5664,73.931,0.158789,0.103213,1.40E-01,9.10E-02,1
5665,66.427,0.158789,0.103213,1.40E-01,9.10E-02,1
5666,63.114,0.158789,0.103213,1.40E-01,9.10E-02,1
5667,62.458,0.158789,0.103213,1.40E-01,9.10E-02,1
5668,57.578,0.158789,0.103213,1.40E-01,9.10E-02,1
5669,58.738,0.158789,0.103213,1.40E-01,9.10E-02,1
5670,58.141,0.158789,0.103213,1.40E-01,9.10E-02,1
5671,56.56,0.158789,0.103213,1.40E-01,9.10E-02,1
5672,60.427,0.158789,0.103213,1.40E-01,9.10E-02,1
5673,65.762,0.158789,0.103213,1.40E-01,9.10E-02,1
5674,73.005,0.158789,0.103213,1.40E-01,9.10E-02,1
5675,80.371,0.158789,0.103213,1.40E-01,9.10E-02,1
5676,80.04,0.158789,0.103213,1.40E-01,9.10E-02,1
5677,79.995,0.158789,0.103213,1.40E-01,9.10E-02,1
5678,79.243,0.158789,0.103213,1.40E-01,9.10E-02,1
5679,80.548,0.158789,0.103213,1.40E-01,9.10E-02,1
5680,84.481,0.158789,0.103213,1.40E-01,9.10E-02,1
5681,83.703,0.158789,0.103213,1.40E-01,9.10E-02,1
5682,83.306,0.158789,0.103213,1.40E-01,9.10E-02,1
5683,82.25,0.158789,0.103213,1.40E-01,9.10E-02,1
5684,77.969,0.158789,0.103213,1.40E-01,9.10E-02,1
5685,75.956,0.158789,0.103213,1.40E-01,9.10E-02,1
5686,74.367,0.158789,0.103213,1.40E-01,9.10E-02,1
5687,72.375,0.158789,0.103213,1.40E-01,9.10E-02,1
5688,68.379,0.158789,0.103213,1.40E-01,9.10E-02,1
5689,65.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5690,63.084,0.158789,0.103213,1.40E-01,9.10E-02,1
5691,60.417,0.158789,0.103213,1.40E-01,9.10E-02,1
5692,59.736,0.158789,0.103213,1.40E-01,9.10E-02,1
5693,59.293,0.158789,0.103213,1.40E-01,9.10E-02,1
5694,62.148,0.158789,0.103213,1.40E-01,9.10E-02,1
5695,76.678,0.158789,0.103213,1.40E-01,9.10E-02,1
5696,99.389,0.158789,0.103213,1.40E-01,9.10E-02,1
5697,127.985,0.158789,0.103213,1.40E-01,9.10E-02,1
5698,139.992,0.158789,0.103213,1.40E-01,9.10E-02,1
5699,144.38,0.158789,0.103213,1.40E-01,9.10E-02,1
5700,122.355,0.158789,0.103213,1.40E-01,9.10E-02,1
5701,101.12,0.158789,0.103213,1.40E-01,9.10E-02,1
5702,107.094,0.158789,0.103213,1.40E-01,9.10E-02,1
5703,151.265,0.158789,0.103213,1.40E-01,9.10E-02,1
5704,151.136,0.158789,0.103213,1.40E-01,9.10E-02,1
5705,142.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5706,125.56,0.158789,0.103213,1.40E-01,9.10E-02,1
5707,85.562,0.158789,0.103213,1.40E-01,9.10E-02,1
5708,81.766,0.158789,0.103213,1.40E-01,9.10E-02,1
5709,78.65,0.158789,0.103213,1.40E-01,9.10E-02,1
5710,79.188,0.158789,0.103213,1.40E-01,9.10E-02,1
5711,77.867,0.158789,0.103213,1.40E-01,9.10E-02,1
5712,74.726,0.158789,0.103213,1.40E-01,9.10E-02,1
5713,70.784,0.158789,0.103213,1.40E-01,9.10E-02,1
5714,65.275,0.158789,0.103213,1.40E-01,9.10E-02,1
5715,61.999,0.158789,0.103213,1.40E-01,9.10E-02,1
5716,60.831,0.158789,0.103213,1.40E-01,9.10E-02,1
5717,58.873,0.158789,0.103213,1.40E-01,9.10E-02,1
5718,60.983,0.158789,0.103213,1.40E-01,9.10E-02,1
5719,77.471,0.158789,0.103213,1.40E-01,9.10E-02,1
5720,99.971,0.158789,0.103213,1.40E-01,9.10E-02,1
5721,126.465,0.158789,0.103213,1.40E-01,9.10E-02,1
5722,130.83,0.158789,0.103213,1.40E-01,9.10E-02,1
5723,135.279,0.158789,0.103213,1.40E-01,9.10E-02,1
5724,128.579,0.158789,0.103213,1.40E-01,9.10E-02,1
5725,107.629,0.158789,0.103213,1.40E-01,9.10E-02,1
5726,127.275,0.158789,0.103213,1.40E-01,9.10E-02,1
5727,130.155,0.158789,0.103213,1.40E-01,9.10E-02,1
5728,133.895,0.158789,0.103213,1.40E-01,9.10E-02,1
5729,130.301,0.158789,0.103213,1.40E-01,9.10E-02,1
5730,116.821,0.158789,0.103213,1.40E-01,9.10E-02,1
5731,89.296,0.158789,0.103213,1.40E-01,9.10E-02,1
5732,77.453,0.158789,0.103213,1.40E-01,9.10E-02,1
5733,69.502,0.158789,0.103213,1.40E-01,9.10E-02,1
5734,66.408,0.158789,0.103213,1.40E-01,9.10E-02,1
5735,64.527,0.158789,0.103213,1.40E-01,9.10E-02,1
5736,65.143,0.158789,0.103213,1.40E-01,9.10E-02,1
5737,63.68,0.158789,0.103213,1.40E-01,9.10E-02,1
5738,61.547,0.158789,0.103213,1.40E-01,9.10E-02,1
5739,59.633,0.158789,0.103213,1.40E-01,9.10E-02,1
5740,55.573,0.158789,0.103213,1.40E-01,9.10E-02,1
5741,51.163,0.158789,0.103213,1.40E-01,9.10E-02,1
5742,51.91,0.158789,0.103213,1.40E-01,9.10E-02,1
5743,65.021,0.158789,0.103213,1.40E-01,9.10E-02,1
5744,87.578,0.158789,0.103213,1.40E-01,9.10E-02,1
5745,111.501,0.158789,0.103213,1.40E-01,9.10E-02,1
5746,124.764,0.158789,0.103213,1.40E-01,9.10E-02,1
5747,129.546,0.158789,0.103213,1.40E-01,9.10E-02,1
5748,94.019,0.158789,0.103213,1.40E-01,9.10E-02,1
5749,94.307,0.158789,0.103213,1.40E-01,9.10E-02,1
5750,105.99,0.158789,0.103213,1.40E-01,9.10E-02,1
5751,143.566,0.158789,0.103213,1.40E-01,9.10E-02,1
5752,145.21,0.158789,0.103213,1.40E-01,9.10E-02,1
5753,134.623,0.158789,0.103213,1.40E-01,9.10E-02,1
5754,102.986,0.158789,0.103213,1.40E-01,9.10E-02,1
5755,83.013,0.158789,0.103213,1.40E-01,9.10E-02,1
5756,74.279,0.158789,0.103213,1.40E-01,9.10E-02,1
5757,73.189,0.158789,0.103213,1.40E-01,9.10E-02,1
5758,71.518,0.158789,0.103213,1.40E-01,9.10E-02,1
5759,70.293,0.158789,0.103213,1.40E-01,9.10E-02,1
5760,68.009,0.158789,0.103213,1.40E-01,9.10E-02,1
5761,65.386,0.158789,0.103213,1.40E-01,9.10E-02,1
5762,64.403,0.158789,0.103213,1.40E-01,9.10E-02,1
5763,60.605,0.158789,0.103213,1.40E-01,9.10E-02,1
5764,59.399,0.158789,0.103213,1.40E-01,9.10E-02,1
5765,57.848,0.158789,0.103213,1.40E-01,9.10E-02,1
5766,58.594,0.158789,0.103213,1.40E-01,9.10E-02,1
5767,73.326,0.158789,0.103213,1.40E-01,9.10E-02,1
5768,102.46,0.158789,0.103213,1.40E-01,9.10E-02,1
5769,125.282,0.158789,0.103213,1.40E-01,9.10E-02,1
5770,132.149,0.158789,0.103213,1.40E-01,9.10E-02,1
5771,135.805,0.158789,0.103213,1.40E-01,9.10E-02,1
5772,122.761,0.158789,0.103213,1.40E-01,9.10E-02,1
5773,96.308,0.158789,0.103213,1.40E-01,9.10E-02,1
5774,106.382,0.158789,0.103213,1.40E-01,9.10E-02,1
5775,145.272,0.158789,0.103213,1.40E-01,9.10E-02,1
5776,152.202,0.158789,0.103213,1.40E-01,9.10E-02,1
5777,138.877,0.158789,0.103213,1.40E-01,9.10E-02,1
5778,118.295,0.158789,0.103213,1.40E-01,9.10E-02,1
5779,97.904,0.158789,0.103213,1.40E-01,9.10E-02,1
5780,92.25,0.158789,0.103213,1.40E-01,9.10E-02,1
5781,86.323,0.158789,0.103213,1.40E-01,9.10E-02,1
5782,83.384,0.158789,0.103213,1.40E-01,9.10E-02,1
5783,81.739,0.158789,0.103213,1.40E-01,9.10E-02,1
5784,78.297,0.158789,0.103213,1.40E-01,9.10E-02,1
5785,74.807,0.158789,0.103213,1.40E-01,9.10E-02,1
5786,70.601,0.158789,0.103213,1.40E-01,9.10E-02,1
5787,68.527,0.158789,0.103213,1.40E-01,9.10E-02,1
5788,65.878,0.158789,0.103213,1.40E-01,9.10E-02,1
5789,65.037,0.158789,0.103213,1.40E-01,9.10E-02,1
5790,65.85,0.158789,0.103213,1.40E-01,9.10E-02,1
5791,75.381,0.158789,0.103213,1.40E-01,9.10E-02,1
5792,97.489,0.158789,0.103213,1.40E-01,9.10E-02,1
5793,115.672,0.158789,0.103213,1.40E-01,9.10E-02,1
5794,125.042,0.158789,0.103213,1.40E-01,9.10E-02,1
5795,131.846,0.158789,0.103213,1.40E-01,9.10E-02,1
5796,129.166,0.158789,0.103213,1.40E-01,9.10E-02,1
5797,101.156,0.158789,0.103213,1.40E-01,9.10E-02,1
5798,114.301,0.158789,0.103213,1.40E-01,9.10E-02,1
5799,138.897,0.158789,0.103213,1.40E-01,9.10E-02,1
5800,144.581,0.158789,0.103213,1.40E-01,9.10E-02,1
5801,135.92,0.158789,0.103213,1.40E-01,9.10E-02,1
5802,117.786,0.158789,0.103213,1.40E-01,9.10E-02,1
5803,100.512,0.158789,0.103213,1.40E-01,9.10E-02,1
5804,96.937,0.158789,0.103213,1.40E-01,9.10E-02,1
5805,94.113,0.158789,0.103213,1.40E-01,9.10E-02,1
5806,90.141,0.158789,0.103213,1.40E-01,9.10E-02,1
5807,88.107,0.158789,0.103213,1.40E-01,9.10E-02,1
5808,82.516,0.158789,0.103213,1.40E-01,9.10E-02,1
5809,78.637,0.158789,0.103213,1.40E-01,9.10E-02,1
5810,77.393,0.158789,0.103213,1.40E-01,9.10E-02,1
5811,73.051,0.158789,0.103213,1.40E-01,9.10E-02,1
5812,69.199,0.158789,0.103213,1.40E-01,9.10E-02,1
5813,68.147,0.158789,0.103213,1.40E-01,9.10E-02,1
5814,66.61,0.158789,0.103213,1.40E-01,9.10E-02,1
5815,63.129,0.158789,0.103213,1.40E-01,9.10E-02,1
5816,69.054,0.158789,0.103213,1.40E-01,9.10E-02,1
5817,83.929,0.158789,0.103213,1.40E-01,9.10E-02,1
5818,75.908,0.158789,0.103213,1.40E-01,9.10E-02,1
5819,78.255,0.158789,0.103213,1.40E-01,9.10E-02,1
5820,78.739,0.158789,0.103213,1.40E-01,9.10E-02,1
5821,76.422,0.158789,0.103213,1.40E-01,9.10E-02,1
5822,79.442,0.158789,0.103213,1.40E-01,9.10E-02,1
5823,84.658,0.158789,0.103213,1.40E-01,9.10E-02,1
5824,92.81,0.158789,0.103213,1.40E-01,9.10E-02,1
5825,86.82,0.158789,0.103213,1.40E-01,9.10E-02,1
5826,78.678,0.158789,0.103213,1.40E-01,9.10E-02,1
5827,81.194,0.158789,0.103213,1.40E-01,9.10E-02,1
5828,78.328,0.158789,0.103213,1.40E-01,9.10E-02,1
5829,74.902,0.158789,0.103213,1.40E-01,9.10E-02,1
5830,73.07,0.158789,0.103213,1.40E-01,9.10E-02,1
5831,74.395,0.158789,0.103213,1.40E-01,9.10E-02,1
5832,73.931,0.158789,0.103213,1.40E-01,9.10E-02,1
5833,66.427,0.297913,0.193644,1.40E-01,9.12E-02,1
5834,63.114,0.297913,0.193644,1.40E-01,9.12E-02,1
5835,62.458,0.297913,0.193644,1.40E-01,9.12E-02,1
5836,57.578,0.297913,0.193644,1.40E-01,9.12E-02,1
5837,58.738,0.297913,0.193644,1.40E-01,9.12E-02,1
5838,58.141,0.297913,0.193644,1.40E-01,9.12E-02,1
5839,56.56,0.297913,0.193644,1.40E-01,9.12E-02,1
5840,60.427,0.297913,0.193644,1.40E-01,9.12E-02,1
5841,65.762,0.297913,0.193644,1.40E-01,9.12E-02,1
5842,73.005,0.297913,0.193644,1.40E-01,9.12E-02,1
5843,80.371,0.297913,0.193644,1.40E-01,9.12E-02,1
5844,80.04,0.297913,0.193644,1.40E-01,9.12E-02,1
5845,79.995,0.297913,0.193644,1.40E-01,9.12E-02,1
5846,79.243,0.297913,0.193644,1.40E-01,9.12E-02,1
5847,80.548,0.297913,0.193644,1.40E-01,9.12E-02,1
5848,84.481,0.297913,0.193644,1.40E-01,9.12E-02,1
5849,83.703,0.297913,0.193644,1.40E-01,9.12E-02,1
5850,83.306,0.297913,0.193644,1.40E-01,9.12E-02,1
5851,82.25,0.297913,0.193644,1.40E-01,9.12E-02,1
5852,77.969,0.297913,0.193644,1.40E-01,9.12E-02,1
5853,75.956,0.297913,0.193644,1.40E-01,9.12E-02,1
5854,74.367,0.297913,0.193644,1.40E-01,9.12E-02,1
5855,72.375,0.297913,0.193644,1.40E-01,9.12E-02,1
5856,68.379,0.297913,0.193644,1.40E-01,9.12E-02,1
5857,65.566,0.297913,0.193644,1.40E-01,9.12E-02,1
5858,63.084,0.297913,0.193644,1.40E-01,9.12E-02,1
5859,60.417,0.297913,0.193644,1.40E-01,9.12E-02,1
5860,59.736,0.297913,0.193644,1.40E-01,9.12E-02,1
5861,59.293,0.297913,0.193644,1.40E-01,9.12E-02,1
5862,62.148,0.297913,0.193644,1.40E-01,9.12E-02,1
5863,76.678,0.297913,0.193644,1.40E-01,9.12E-02,1
5864,99.389,0.297913,0.193644,1.40E-01,9.12E-02,1
5865,127.985,0.297913,0.193644,1.40E-01,9.12E-02,1
5866,139.992,0.297913,0.193644,1.40E-01,9.12E-02,1
5867,144.38,0.297913,0.193644,1.40E-01,9.12E-02,1
5868,122.355,0.297913,0.193644,1.40E-01,9.12E-02,1
5869,101.12,0.297913,0.193644,1.40E-01,9.12E-02,1
5870,107.094,0.297913,0.193644,1.40E-01,9.12E-02,1
5871,151.265,0.297913,0.193644,1.40E-01,9.12E-02,1
5872,151.136,0.297913,0.193644,1.40E-01,9.12E-02,1
5873,142.566,0.297913,0.193644,1.40E-01,9.12E-02,1
5874,125.56,0.297913,0.193644,1.40E-01,9.12E-02,1
5875,85.562,0.297913,0.193644,1.40E-01,9.12E-02,1
5876,81.766,0.297913,0.193644,1.40E-01,9.12E-02,1
5877,78.65,0.297913,0.193644,1.40E-01,9.12E-02,1
5878,79.188,0.297913,0.193644,1.40E-01,9.12E-02,1
5879,77.867,0.297913,0.193644,1.40E-01,9.12E-02,1
5880,74.726,0.297913,0.193644,1.40E-01,9.12E-02,1
5881,70.784,0.297913,0.193644,1.40E-01,9.12E-02,1
5882,65.275,0.297913,0.193644,1.40E-01,9.12E-02,1
5883,61.999,0.297913,0.193644,1.40E-01,9.12E-02,1
5884,60.831,0.297913,0.193644,1.40E-01,9.12E-02,1
5885,58.873,0.297913,0.193644,1.40E-01,9.12E-02,1
5886,60.983,0.297913,0.193644,1.40E-01,9.12E-02,1
5887,77.471,0.297913,0.193644,1.40E-01,9.12E-02,1
5888,99.971,0.297913,0.193644,1.40E-01,9.12E-02,1
5889,126.465,0.297913,0.193644,1.40E-01,9.12E-02,1
5890,130.83,0.297913,0.193644,1.40E-01,9.12E-02,1
5891,135.279,0.297913,0.193644,1.40E-01,9.12E-02,1
5892,128.579,0.297913,0.193644,1.40E-01,9.12E-02,1
5893,107.629,0.297913,0.193644,1.40E-01,9.12E-02,1
5894,127.275,0.297913,0.193644,1.40E-01,9.12E-02,1
5895,130.155,0.297913,0.193644,1.40E-01,9.12E-02,1
5896,133.895,0.297913,0.193644,1.40E-01,9.12E-02,1
5897,130.301,0.297913,0.193644,1.40E-01,9.12E-02,1
5898,116.821,0.297913,0.193644,1.40E-01,9.12E-02,1
5899,89.296,0.297913,0.193644,1.40E-01,9.12E-02,1
5900,77.453,0.297913,0.193644,1.40E-01,9.12E-02,1
5901,69.502,0.297913,0.193644,1.40E-01,9.12E-02,1
5902,66.408,0.297913,0.193644,1.40E-01,9.12E-02,1
5903,64.527,0.297913,0.193644,1.40E-01,9.12E-02,1
5904,65.143,0.297913,0.193644,1.40E-01,9.12E-02,1
